param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
sig_pr,0.178706732531761,0.0248791500393586,0.177375815046492,0.181782693364859,0.0250369520926327,0.180624328920057,0.00307596083309808,0.00324851387356553
sig_w,0.0569569623687983,0.00453501860249048,0.0567490114164011,0.0571573408811455,0.00482494996962887,0.0569126109360562,0.000200378512347138,0.000163599519655118
sig_xi,0.129823154228328,0.037205033024211,0.123013004550848,0.129107900764977,0.0356537091609365,0.123295462679704,-0.000715253463350912,0.000282458128855911
sig_z,0.327329437854216,0.0392448487869484,0.32600331249658,0.3351782645554,0.040322750091195,0.333582046329456,0.00784882670118364,0.00757873383287633
sme_U,0.11529629043802,0.012198113690383,0.114625082483327,0.115404882454208,0.0124157738554923,0.114633639962571,0.000108592016187931,8.55747924431716e-06
sme_hpp,0.351809674649934,0.0293288349281213,0.351456778675057,0.355672222702015,0.0300909310224345,0.355272786329733,0.0038625480520818,0.00381600765467671
sme_k,0.0581451165730322,0.00494565070192052,0.0578292778206949,0.0571555861180409,0.00486888712681208,0.0568109842831469,-0.000989530454991339,-0.001018293537548
sme_pi,0.642927455361707,0.0419440473093108,0.641170104924391,0.638552847267608,0.0421697222764242,0.636733244244268,-0.00437460809409895,-0.00443686068012306
sme_pieobs,0.3,4.44089209850062e-16,0.3,0.3,4.44089209850062e-16,0.3,0,0
sme_pr,0.227398850223469,0.0234665475966955,0.227355258995825,0.225648097643644,0.0242490632873204,0.225307280039322,-0.00175075257982554,-0.00204797895650352
sme_w,0.0572835590304209,0.00479269986030721,0.0570240225261755,0.0569471203322521,0.00488189554886305,0.0565930537943007,-0.000336438698168774,-0.000430968731874738
sme_y,0.265119041075781,0.0274366586651274,0.26418231758205,0.254826977785574,0.0265707592747047,0.253298755972843,-0.0102920632902072,-0.0108835616092071
theta1,-0.0241931198192859,0.0784694489186626,-0.0253558455323305,-0.0208985786179836,0.0835732803039392,-0.021289004959506,0.00329454120130228,0.0040668405728245
theta2,0.10789531087922,0.0808860026787549,0.108792479592233,0.104404630380202,0.0888861970272407,0.103791439031912,-0.00349068049901879,-0.00500104056032129
