stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gtrend_sum,mean_gtrend_split,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.192935414878401,1999.99999999998,1000,0.293125,10.0956120833333,-18.9631219558703,2,0.61920140366321,-0.245130166022632,-0.2991484165546,-0.0100128785585723,0.870808705612765,-0.102987985592332,0.237999890531961,0.52377875164208,0.29876470536896,-0.152902259386762,0.476856241088435,0.00510200580756979,0.0574179998871813,0.496618735575683,0.843611143331713,0.635535654627982,-0.375041842106669,-0.132385588044603,0.347415849237871,0.798609863830333,-0.356144898515958,2.53519647804802,0.25992799673815,-0.0366861340409923,-0.0107046841505808,-0.00908709554332399,0.0220554567183531,0.0051577888611609,0.472294107182312,0.106713560979646,0.306675582213851,0.369869268445168,0.0398940403811756,0.150505539623495,0.0492275129767732,0.132649716825488,0.0460060332291255,0.307725236010155,0.0403233626062199,0.243968787660505,0.0416349460041863,0.134927671208358,0.383791302499702,0.810484945449979,0.125286484865824,0.222315678402872,0.257353758152411,0.366753753415308,0.132069815921038,0.3,1.21982463778542,1.90475038038331,1.27871838789142,1.62569153668035,1.20485034967906,2.98474724691797,5.03659608201342,2.69504779569086,3.37751899734963,1.95553170770652,7.03109056053884,3.69819037775813,3.37253815388077,3.36397234878058,2.88730729411137,2.83602839862672,2.42218533310246,1.09987061471132,0.888234313550038,0.642237878287337,0.705142433970355,0.857208642818081,1.10270656582777,0.813530380492896,0.36292216130016,0.799307031388717,0.708059335266281,1.03969643694935,0.745421036338889
12,0.222695543387565,1999.99999999998,1000,0.30175,10.0686286666667,-18.6673913208066,2,0.617194060670983,-0.247293332398845,-0.289026845621933,-0.00963634807736133,0.855318711496833,-0.108183147987922,0.224950641410519,0.508727175414926,0.299051953015213,-0.140295508403482,0.476604323360154,-0.0039700714985558,0.0557727332752385,0.539667994604345,0.873211319356865,0.68625308882184,-0.361526698762129,-0.1172999088072,0.350756287972441,0.800762487949016,-0.362094747107185,2.54399574260386,0.244560727205018,-0.0348547203200846,-0.0100471593674358,-0.0077393642497795,0.0211574880668103,0.0045078493735949,0.467904872559078,0.102935206971355,0.303077064266277,0.366495842399415,0.0396635437339714,0.147566852401768,0.0496251751568486,0.127819729235493,0.0431821570702357,0.305936731588911,0.0393237493231298,0.242786209720344,0.0420837562331111,0.135805437970846,0.378336830290199,0.800781629428911,0.122956731510843,0.216457923381135,0.259849622630001,0.361546977463926,0.129137399494566,0.3,1.23485850009871,1.83973372006594,1.28825982979607,1.57011523249102,1.18201918854177,2.86719968907165,5.09906879242211,2.54226771709587,3.67584334030538,1.95660722717023,7.02060154298507,3.79151612514675,3.28643004788391,3.20784140155284,2.84660315920036,2.94481732297861,2.37296573308962,1.11477552851978,0.863803742149664,0.639010830289175,0.663865697289433,0.82585344645275,1.13868534596528,0.786575301441537,0.350988649444022,0.786254664199814,0.757360210560226,1.02766709549516,0.76100962005461
13,0.252727615810091,1999.99999999998,1000,0.2975,10.1963041666667,-17.9418666184593,2,0.612369123047653,-0.249900133327716,-0.303406544033683,0.018818883730598,0.861427561018349,-0.11273022247479,0.211946434379097,0.526857614466193,0.294460830458502,-0.127179645891288,0.476034093879292,-0.00911735846333307,0.0470362699501208,0.576082810746916,0.893659818299464,0.731132627879507,-0.325814297074136,-0.0958645266433038,0.35118518119419,0.80035729209952,-0.359422025949779,2.54768717058665,0.229350331143489,-0.0326257223761272,-0.00933217764367047,-0.00606392867541294,0.0207461318560011,0.00359293649377471,0.462600603361778,0.0999411715280396,0.297129479865906,0.366870967551647,0.0390909133915992,0.144388048201267,0.0500151749622564,0.123356139367256,0.0400806287211029,0.302543812466823,0.0382960126651444,0.24525393592296,0.042108551087563,0.137281632404287,0.372797202702377,0.789848353231474,0.118983069111968,0.211108677899897,0.265182319011601,0.358970257862923,0.125601600057153,0.3,1.24701666660211,1.79514472120668,1.33427576961723,1.48980490171597,1.16551203591166,2.71293979604047,5.19363594564013,2.47746147951572,4.21112204713126,1.85862453133092,6.83259812980322,3.6939868859408,3.18920865148709,3.20913518949636,2.74094341899799,2.90982264923031,2.42929697543086,1.13455331258967,0.846535272438535,0.601828232869565,0.645949843726976,0.829385149118227,1.16323455560595,0.789854111940691,0.345053033598275,0.823427575328755,0.839779155141719,0.991004869556697,0.725886722207501
14,0.285450662875928,1999.99999999998,1000,0.29525,10.174068875,-18.5774707636279,2,0.608112674235324,-0.254140619776492,-0.313355311713519,0.0435963846723303,0.869393052969551,-0.124293599837752,0.214265307518453,0.573597557693665,0.27512674203958,-0.1096480555583,0.467003852754656,-0.0110107361248629,0.0388591610744577,0.604191792432958,0.906299951798462,0.768478212155896,-0.292453835498798,-0.0731414789097611,0.350064050190629,0.793456386389154,-0.351443980937598,2.5508554291174,0.200548443267138,-0.0304432635049183,-0.00898717544864654,-0.00425031289666369,0.0215885491867584,0.00296705122188201,0.454975079400223,0.0964964712965369,0.288254712853944,0.369769523356672,0.0382430738896916,0.142365009958402,0.0500066166131712,0.119569908042474,0.0374654460906551,0.292398044684594,0.0374301357737898,0.24448255442601,0.0416297406029868,0.139111091925419,0.368659798415057,0.778670484271551,0.113232022150306,0.205700597988877,0.272456509121278,0.354371052519513,0.124049089427755,0.3,1.24148602571993,1.76946369207712,1.37818139778281,1.41921853834847,1.2239366035082,2.53941787342525,5.3349821351108,2.39079267401465,4.8381153572167,1.70115444941453,6.7060160171793,3.56811881597222,3.27517755151299,3.18745048932057,2.63608161197213,2.83660827893327,2.38364921040499,1.15941759667351,0.797197635213438,0.54566371770967,0.635270444610526,0.869463813504718,1.1910616956777,0.809151815591759,0.325622132625303,0.838246294051189,0.935372826050539,0.925553161235037,0.65321395271619
15,0.321817228206257,1999.99999999998,1000,0.30175,10.4764450833333,-19.6694652010344,2,0.607056529348577,-0.254660223399233,-0.319317332946491,0.0551452852494922,0.863022461590936,-0.139120907283084,0.226151033744994,0.608603081192314,0.2768583853845,-0.122685898454204,0.471083190575466,-0.0147791660119233,0.0403680822991179,0.674921605811813,0.917275298564314,0.803052422765934,-0.311468510871949,-0.0617806368612461,0.348860416872154,0.782791012075882,-0.341007267844382,2.52955921147416,0.176931495636519,-0.0286702860314343,-0.00904871089475208,-0.00155134184122533,0.0221336690714196,0.00253003669151029,0.447588017551677,0.0952792213664428,0.279983558623307,0.371479514141818,0.0383074663733969,0.139956428819536,0.0502999405376625,0.118123506542201,0.0353412448454013,0.285556916335719,0.0363968888470795,0.241040647868801,0.0403996658261875,0.140038505805313,0.367943897072431,0.773187252643095,0.108457306099896,0.197562502039791,0.273924316969205,0.347360265701364,0.123277283151054,0.3,1.22403538626521,1.7541356404983,1.36603507125572,1.38429765757784,1.32019257075804,2.40229399015601,5.4219769845341,2.383251123548,5.46049183928967,1.57244488760784,6.64981294004578,3.40029395527788,3.48584978416024,3.01583974800373,2.57672107956306,2.90108501728137,2.34769231485999,1.18713080947584,0.746416709683055,0.492689758823119,0.584466899243702,0.912486576189202,1.23555871840688,0.815959251008047,0.280139284151738,0.819525648762005,1.0218380594982,0.860231382934463,0.615185124119328
16,0.361958445273554,1999.99999999998,1000,0.309375,10.1278169166667,-20.7148144916136,2,0.614028726296915,-0.252439587853413,-0.319527721323504,0.0662032206056871,0.848652330786371,-0.156574455998939,0.239819886965913,0.632884636210676,0.306469904754118,-0.169164537911626,0.506136761900053,-0.0185322028651143,0.0491858255761909,0.755834020913224,0.92695199302085,0.842166563199272,-0.357583063245432,-0.0583079937967013,0.347169182871671,0.779627175633959,-0.329019466951185,2.48327406807088,0.158631086718539,-0.0281852406882917,-0.00888740596823735,-0.000337209100091796,0.0225577397856417,0.00225589442047634,0.439144450216999,0.0964890007160587,0.27232055129524,0.365229876060404,0.039898341299124,0.137226888806335,0.0503925266869107,0.116802048012182,0.0332731824933911,0.280258661083534,0.0350135095861139,0.234146318751292,0.0380926020784152,0.14426699966041,0.372542964892922,0.777044382207854,0.106477373498792,0.18562595700698,0.270143379384651,0.339326319018265,0.122747252386529,0.3,1.21563005162011,1.77221143050633,1.29512488422636,1.38639865236031,1.42873093191104,2.47369268377531,5.43721696845825,2.45762163327649,5.92738469723299,1.48815708756892,6.75158591231948,3.22561696271702,3.48789313904454,2.90343286739461,2.56485196810937,3.14774450596204,2.25762496118398,1.21651775824766,0.703090014758012,0.435208557280561,0.551156450127469,0.959100342602518,1.29447476464553,0.805222848467229,0.211812285146164,0.769130905429491,1.06560115533607,0.834711492608413,0.609590425799648
17,0.412550083591984,1999.99999999998,1000,0.321875,10.1969883333333,-24.9552911506363,2,0.62069646418818,-0.2516265314222,-0.325166701582863,0.0796500568300311,0.831165793506785,-0.168637744124066,0.250934984804762,0.649790410054215,0.353416260448673,-0.228733005821573,0.56091029600115,-0.024096726876867,0.0591794841670251,0.824003056772427,0.932830964491036,0.876322716969474,-0.39876196433771,-0.0574360506059003,0.345150054786369,0.785949719292654,-0.325733838730398,2.42928563875371,0.151068698497888,-0.0281694304474511,-0.00841422062617351,0.000636489696853701,0.023956890120505,0.00212961442453658,0.432604992014754,0.0987058041212985,0.266416922022953,0.355922108985853,0.0415724929817831,0.134708320793256,0.0505990188978071,0.116030890830137,0.0317977475030624,0.276447601330105,0.033563551660523,0.226586701753744,0.0363426388082865,0.147723062617007,0.3764795310025,0.784534487447219,0.104734483020488,0.173621547884054,0.265317654713074,0.332333881413982,0.120384690897153,0.3,1.19526401892424,1.8359309687417,1.22677753151718,1.38644613206431,1.49907863873466,2.64320011454657,5.37833588309203,2.61330210796883,6.18422166511414,1.42137122623953,6.90696282592201,3.10036248636581,3.45696454809355,2.88456099547943,2.56520920448133,3.44962032219966,2.14722523666115,1.2363390112184,0.679377079754018,0.382145658179639,0.537932008030898,1.00698941738227,1.34207394803955,0.77968399573567,0.155057719845423,0.72591304778516,1.08414539733051,0.8523538154388,0.606752555380752
18,0.473837007798385,1999.99999999998,1000,0.335625,10.1856144583333,-29.0528346954192,2,0.61779538706516,-0.250032346363563,-0.33097827147936,0.0863085667062485,0.828658774532373,-0.159072054452153,0.244342688274546,0.658568559884715,0.374219214667627,-0.246400140197963,0.572051448270673,-0.026417497288278,0.0592306150968145,0.859566144478726,0.934704851827819,0.890601014792526,-0.401445631874536,-0.054366759485324,0.34490406212216,0.790797450992023,-0.328305215146655,2.4063868476916,0.147610081509824,-0.0276705297666016,-0.00824647495500953,0.00134870180404712,0.0245012008339321,0.00195379081444645,0.425947962129121,0.0999998324860829,0.261956833681019,0.352034181599686,0.0425280054755575,0.132345855494874,0.0502602754992861,0.114344662928437,0.0310413514335382,0.274882678809069,0.0330980292480293,0.221509717002428,0.0356320945965226,0.148101524200116,0.372922986415489,0.784606368503733,0.103022796584207,0.167550962139042,0.262510088194166,0.329615366425894,0.115855202321271,0.3,1.18419020103153,1.88188115652365,1.19836765593705,1.39289149290399,1.5183246423736,2.70653114822371,5.40987194743758,2.77634811104927,6.46875175757263,1.40238467358497,6.9816130271206,3.10863002674081,3.46186243654234,2.80742796351163,2.57095421831064,3.47419269479688,2.05129223308857,1.25631385803651,0.682296899540566,0.364020083370411,0.526815237202614,1.01764662374256,1.35273972718717,0.764102783070542,0.132497753148893,0.702944831190739,1.0882404482009,0.878309622274536,0.615521423719782
19,0.535975146245423,1999.99999999998,1000,0.330125,10.1980182083333,-28.4945812495453,2,0.610222797836816,-0.248487946127062,-0.338126679616136,0.0914225163700861,0.838882030698311,-0.140002949614336,0.228794876574307,0.651293422778725,0.368654373375404,-0.230559781504411,0.556553983923581,-0.0239343100495803,0.0531654886414228,0.881642659413881,0.941056023905075,0.89440070133954,-0.370502592336631,-0.04563732175775,0.346856857951266,0.7934818439084,-0.329881677696183,2.40583386566698,0.13887119757325,-0.0272403737049921,-0.00833215919110498,0.00235010695344423,0.0235012626635466,0.00163978484122607,0.418785252156451,0.10005901178025,0.257336094846848,0.35360298042679,0.0428108670533577,0.129074053390661,0.049637450073567,0.111376687719102,0.0305357052203993,0.274243048039839,0.0336845611847588,0.21917299978442,0.0358041447623359,0.146010142996949,0.364809986076818,0.781663324876609,0.101085363597406,0.165533270796053,0.260106030954415,0.330877740049931,0.109582312421551,0.3,1.19706046962399,1.90978768665466,1.22442604918514,1.37140263114799,1.49226666616116,2.85846539526373,5.42128703212832,2.97468410125532,6.53541780334715,1.42610583075097,7.12966434310642,3.21395654791344,3.55645915377992,2.7876914429132,2.56295730882891,3.38527539504417,1.99457077191657,1.27672267194183,0.710672904584353,0.389381919018628,0.551074777674899,0.990581699399924,1.33196071377378,0.738430132522909,0.145331888082899,0.713189944697999,1.08098396128597,0.877294806804421,0.646246917925041
20,0.594737296734456,1999.99999999998,1000,0.33625,10.18247175,-26.0486008876418,2,0.59469867655875,-0.24611923502633,-0.347784178391854,0.0976742720311692,0.847130725305266,-0.121915712749555,0.2156910875319,0.642324019140744,0.360154269907787,-0.204076018985536,0.525908023883617,-0.0208889568843698,0.0503179665684014,0.903435949260128,0.952337636575268,0.890661001315961,-0.320456657954498,-0.0406972205238146,0.34826269578709,0.792900881924515,-0.324384080978652,2.39373652942211,0.124568890775208,-0.0281562296203389,-0.00845490416753278,0.00327794613342132,0.022407622443805,0.00142344537333701,0.410174278771654,0.099850769700005,0.255345860790252,0.357128344975218,0.0436733194689086,0.124886236367177,0.0491387192692993,0.105979747023188,0.0300173647945696,0.270126604388677,0.0343980058217587,0.219593922727159,0.0357976988711487,0.145512635600278,0.358162226889822,0.782307126476307,0.0976260580053018,0.164532699180882,0.256177178209787,0.336216515813287,0.103457484839326,0.3,1.21534167289912,1.94878498521787,1.25182732728048,1.32420880801932,1.46021612328442,3.12204084247117,5.22825400469288,3.25402772328903,6.1054114630517,1.43536612061318,7.39001965719235,3.13313511655693,3.53648118300941,2.97577282518632,2.61775488334832,3.36973214288781,2.06692738831326,1.28434711287738,0.772068674129919,0.394772991780012,0.649789453903134,0.972461957998969,1.31822822007506,0.733318164502665,0.170275751320897,0.749603366150213,1.09371974003878,0.895772122847176,0.67544630369362
21,0.65024568247708,1999.99999999998,1000,0.328375,10.194682375,-23.6459875528553,2,0.580962375948896,-0.24626181918613,-0.35530243434411,0.106782625814869,0.862354640410023,-0.109752696704403,0.210785955807364,0.634712575175586,0.358320624421135,-0.194436311219172,0.527541138015685,-0.0161096619452345,0.0440830494428036,0.91713390235335,0.962449827081673,0.888409804912664,-0.282650207880033,-0.0361967651393598,0.347716028626268,0.792931542047052,-0.314733128836403,2.38450177665545,0.115298612107705,-0.0301146425861231,-0.00832066495764774,0.00292265679830188,0.023120428647198,0.00120913112791134,0.400940122828561,0.0990800522498398,0.257705090709428,0.360745126279854,0.0450626944872912,0.119579204246329,0.0484725563240715,0.0984060840945963,0.0292139425178567,0.26865659330135,0.0348066778822723,0.225207187910397,0.0355564830381089,0.147320233841343,0.354815006921779,0.776733759475917,0.0945718123718456,0.166044564336735,0.251091690982611,0.343354971262768,0.0985302402074265,0.3,1.25635179419999,1.99078679655244,1.27714431002542,1.27990139223297,1.38900820729409,3.3943148308508,4.99493796012468,3.76553668346589,5.78237471828345,1.41582255165053,7.6873790588555,2.93639866139524,3.51393453620329,3.29040641539881,2.65292899462249,3.46467637326434,2.17787374664365,1.29155700093492,0.850849800643272,0.372436351008821,0.789345045333214,0.974766988788766,1.30481133836701,0.703266034700898,0.190241508008357,0.796118006250107,1.1413510080993,0.922889002909579,0.680909246707836
22,0.701164568858422,1999.99999999998,1000,0.331375,20.5965300833333,-20.8443203662016,4,0.571232609080355,-0.243005700911004,-0.358358473319638,0.113862647615649,0.870530455182255,-0.0909420526843017,0.199135253331815,0.632506720035154,0.339057915382198,-0.182222686677318,0.550552395421205,-0.0101784103895079,0.0363649620706194,0.923492275340449,0.975321807717003,0.886831061558925,-0.270707537962164,-0.0338599168386348,0.348244869485938,0.786447598630064,-0.31861809536173,2.40317644076758,0.113350771726591,-0.031912417221048,-0.00782070902277721,0.00168067055116577,0.0258648142965234,0.00141258933486393,0.385128058799033,0.0974801238057859,0.261638437556741,0.360670728065276,0.0468085925037035,0.11421211189155,0.0476588398958844,0.0892222755029416,0.028652991148719,0.268899000433976,0.0356218170706392,0.225209342892355,0.0354737029344849,0.149374844109859,0.351061968698712,0.763050723690259,0.0915687522701029,0.166059208950205,0.243507315391224,0.352779532974625,0.0936049149102888,0.3,1.29679418267872,1.99952750961054,1.33166571996976,1.26666070739052,1.29282678069763,3.53422220437281,5.2435921205569,4.44434676906258,6.17950693484385,1.37298243854804,7.97156893560244,2.72689867476125,3.49942639616562,3.57883587860073,2.74091044074457,3.43361153364389,2.27857295203622,1.30949062986613,0.928129495759706,0.341365765793278,0.893025747364212,0.976624115951139,1.28468919419278,0.618339140681744,0.206158473455876,0.859304098658338,1.18841230677921,0.941014850227975,0.699757827470394
23,0.750101758855154,1999.99999999998,1000,0.315,21.320840875,-18.9788990489345,4,0.567675428617623,-0.234499024346514,-0.35242721513108,0.102621259245886,0.86011026714429,-0.0734322120105958,0.182677457474951,0.629625759244919,0.33164401980201,-0.177032619856423,0.55756974890498,-0.00737133614329905,0.0320269046248751,0.924895375933358,0.980942577583113,0.88130128217944,-0.235805830087471,-0.0298729710648325,0.349829138656271,0.776731897061643,-0.324309520162736,2.42102342954772,0.113522303260997,-0.0331199798361169,-0.00765861752524717,0.000824020364729746,0.0274663790807209,0.00165062909397378,0.369097781898302,0.0965813296106773,0.27199619266962,0.367515444588191,0.0490629210247943,0.109009391589008,0.0467686610874316,0.0807635855993959,0.0281626995049446,0.268665378077765,0.0357378622293685,0.216773993777539,0.0355430803264983,0.150903403701831,0.349667889301161,0.750279063501547,0.0865367626277655,0.162321920156383,0.237787303341149,0.361706081473267,0.0884799737441019,0.3,1.28731034719295,2.00939747189703,1.43290320559823,1.29124262627584,1.29215947849358,3.65909443977357,5.60832444373955,5.58093233620617,6.77383738477076,1.34099210597541,8.00379469603902,2.64196998539589,3.57508565988468,3.93512155367962,2.71247039522928,3.35500773231718,2.354174547104,1.33025456024894,1.00289720255583,0.318186987754316,1.03366408151681,0.992852786493808,1.26356401113807,0.572533991011171,0.227266401868042,0.88128736730578,1.28161823924914,0.982724527118578,0.722322398751177
24,0.801674538969376,1999.99999999998,1000,0.3189375,20.6330660833333,-18.8445877137178,4,0.566676955949964,-0.226586413275468,-0.354101741092121,0.0911484574187852,0.854297947085118,-0.0619222562541236,0.164884991307372,0.629156956896278,0.320047086769548,-0.169187227231014,0.564791278990701,-0.00579528968285155,0.0290781612880279,0.923100026418402,0.984086069366138,0.879972139390134,-0.219692266689091,-0.0281883411094708,0.349293542051419,0.758576025402809,-0.323989323072653,2.43010165936565,0.116666334393956,-0.0343543155913338,-0.00782016880297721,0.00142803067836501,0.0277894983103261,0.00177099055574921,0.358689610437734,0.0962607800258597,0.272424677025738,0.374662017695543,0.0496578493862502,0.104622977159554,0.0462599004578753,0.0734127074170395,0.0279143119350114,0.263987512451004,0.0354616765032817,0.207420122855192,0.0351379429410275,0.148433988189623,0.34661711019761,0.743700903795036,0.0808621656501493,0.157260548979091,0.233426041712084,0.36549134765599,0.0836252870954679,0.3,1.29128239246385,2.02743451734056,1.55299090290296,1.30194202742238,1.26772866998866,3.70119062348834,6.1372456547825,6.40125388648807,7.2637790532565,1.3064470843351,7.93645095027914,2.55706247117194,3.58292110780143,4.06979301802258,2.6858456421773,3.12169529633475,2.34675177743596,1.35383705066923,1.05793766817513,0.28510887965944,1.12887895399209,1.02828882376493,1.25458965702944,0.547181827248153,0.253736714081911,0.906453039931937,1.30913687571551,1.04930410034904,0.721320055070871
25,0.854546363945556,1999.99999999998,1000,0.3043125,21.1928878333333,-18.139004739243,4,0.571230476004969,-0.223425200271801,-0.351854857021227,0.0830208829427353,0.842744283073668,-0.0564646210842347,0.150352271852859,0.644580218525578,0.318290743030996,-0.16081628581413,0.555629724471432,-0.00406938437500374,0.0309059091444309,0.928217095255126,0.98548026938894,0.884940667181209,-0.234021106970556,-0.0271814327779128,0.350424120041409,0.746545276972279,-0.322654204813705,2.45406723659495,0.118379447200101,-0.0365977541254289,-0.00798567460239509,0.00180457153121253,0.0273755329856409,0.00175257694521779,0.350805199555716,0.0953371918406685,0.26904402888744,0.384221912560044,0.0501183500475144,0.0998035691996612,0.0459820782936971,0.0684436787201826,0.0277219051733783,0.25782700943937,0.0348604020442101,0.199418959250195,0.0345200090453823,0.146730650741387,0.340079030087734,0.736011405630174,0.0756546412984087,0.151165508828163,0.229751533589631,0.36694748614433,0.0784110673139734,0.3,1.26154096033699,2.04696447308083,1.69039747103125,1.3158533108564,1.28922249628634,3.74570590014826,6.77361414264017,7.50360042295466,7.60546734268923,1.30114132351254,7.73190717156317,2.52109991981659,3.49009290388214,4.07982780825926,2.63464114125016,2.82237024208942,2.36009748651808,1.37831795210558,1.1482113415891,0.263403795995572,1.16589900971584,1.03813604902848,1.23778785846224,0.569395177812517,0.280405200680839,0.931373302797734,1.31900154968799,1.07297025380622,0.706999958135823
26,0.908253353891043,1999.99999999998,1000,0.27575,20.5880291666667,-17.2114581698167,4,0.566628611637163,-0.21962847071407,-0.352812853685259,0.0757925332832667,0.834619484857641,-0.0620590216362886,0.149774435632619,0.657091098707901,0.325953315881809,-0.157778793517384,0.538960908032476,-0.00329663043332685,0.0330793337400646,0.932460941396595,0.985342340319782,0.890839579232577,-0.268215471139035,-0.0253250672414535,0.351458878057098,0.736827942960377,-0.318600839306064,2.47079740647008,0.116138982490518,-0.0392537597087887,-0.00853990565748672,0.00243494522396862,0.0256206967178016,0.00162229356479904,0.340352790212358,0.0946083171299059,0.258895028221087,0.386772594125313,0.0498835207722273,0.0947607630807593,0.0457767607887628,0.0645559240361235,0.0277144318155234,0.255043852100392,0.034065902025371,0.192620452938891,0.0333826872417981,0.143548686941071,0.332157961461193,0.726589024810712,0.0715412005423792,0.145960805254942,0.228230450116432,0.365578123409614,0.0742648830548192,0.3,1.2198165982244,2.05157301438965,1.76062516952388,1.3521603250603,1.30782964715876,3.74181060794639,6.9688939566256,7.75241546828846,7.88012504746914,1.31676941317646,7.82871778620689,2.50583798084843,3.44130911263773,4.09370135302838,2.58820699135571,2.8390963501835,2.28493924614704,1.40423191354743,1.180947785953,0.263412105287727,1.17446625916217,1.00526985578752,1.22158499187146,0.591381266254684,0.305905763747067,0.972969003293482,1.3050659100888,1.06971947259704,0.68122234337237
27,0.962046303612315,1999.99999999998,1000,0.257,30.9732009583333,-16.109996971466,6,0.560742722400542,-0.217344528710993,-0.353191025448115,0.0770246803266516,0.827202019126046,-0.0711898405610056,0.159559456542548,0.687103828341523,0.338939634674054,-0.15801108586783,0.519979327593393,-0.00487929327178229,0.0358737986037628,0.935319913525764,0.984425065473357,0.899331920848923,-0.320100135173337,-0.0219647898963248,0.351869826098983,0.724542648918029,-0.313903685930333,2.47606475292924,0.109429489848252,-0.0413988958674387,-0.00876713265517327,0.00224889534460704,0.022528494911162,0.00136396734796094,0.333133829177816,0.0940338756735153,0.243081193055433,0.390705119672746,0.0490524180806543,0.0895108352196488,0.0458945619004388,0.0611877994580498,0.0277628220955854,0.251701323388411,0.0332281806982606,0.187417317931005,0.0330683074502963,0.14147831442534,0.320303333210858,0.71866691496083,0.0676363953880033,0.141759769383638,0.227620355173421,0.363102010961389,0.0709292613969009,0.3,1.14763852448071,2.07474911664155,1.78801720169637,1.38728441697897,1.41364277800578,3.79835018220298,7.05037214358761,7.62819398930598,7.90654641526498,1.34540969349662,8.11317494475963,2.46930483303555,3.61519837574888,4.13010267034639,2.52052438670184,2.89663462434143,2.23903622117741,1.4181601325549,1.19728814530565,0.266899920176407,1.12484002234587,0.975315311731276,1.17624127274039,0.62332087311506,0.315958259664016,1.01762929174807,1.24888462565948,1.02969528781442,0.618631032074866
28,1,1999.99999999998,1410.03938729,0.237166666666667,30.6757930833333,-10.5814773890105,6,0.556416260879939,-0.220330832278417,-0.357108207691867,0.0877949269697417,0.823142380243301,-0.0803350243768933,0.170911523545542,0.709894402121213,0.34924332275405,-0.16313395791507,0.507107549839396,-0.00493205775458302,0.0364124440401625,0.936601727116387,0.982867228056196,0.903930857085365,-0.361911611912404,-0.0201872498188973,0.350944769791907,0.709127491804587,-0.31042718299153,2.45452519195258,0.106407762360004,-0.0415726304682017,-0.00869487565569517,0.00161670239360599,0.0207276464938254,0.000973015703597307,0.331102231141923,0.0936985298011956,0.234583616199337,0.38811094676457,0.0484525528086313,0.0851874395900257,0.0456181975815259,0.0592207339898226,0.027933219116941,0.248003310333501,0.0328852885086199,0.183678836536005,0.0332444148947931,0.140049044121602,0.312764311232024,0.711586012894911,0.0649524709287856,0.138063593761141,0.227044064047366,0.360361587369197,0.0675335314420343,0.3,1.12267759547233,2.09273681692345,1.80847373267339,1.42512006092585,1.4878137943878,3.78706317823831,7.07926859869174,7.1248639235545,8.0519402755794,1.37286674264064,8.3431014201223,2.48680971763775,3.71725273012285,4.30918989294496,2.44280773956707,2.89396508833186,2.24992724432145,1.43594899874923,1.18076929369498,0.273846443361742,1.09000236065683,0.983173805754403,1.15696432014406,0.636573853243325,0.311762617164195,1.01374013165629,1.2221025667728,1.0104686166146,0.609959510556888
