stage,phi,ess_pre,ess_post,acc_rate,wallclock_s,lml_inc,m_stage,mean_gamma1,mean_gamma2,mean_xi1,mean_xi2,mean_rhoU,mean_theta1,mean_theta2,mean_rhopr,mean_lam1,mean_lam2,mean_rhohpp,mean_chi1,mean_chi2,mean_rhok,mean_rhow,mean_rho_rg,mean_phisum,mean_phi2,mean_nu,mean_alpha,mean_gzbar,mean_gwbar,mean_pistar,mean_alphapi,mean_phiy,mean_phiu,mean_phipr,mean_phihpp,mean_phik,mean_sig_c,mean_sig_Ustar,mean_sig_pie,mean_sig_z,mean_sig_gz,mean_sig_k,mean_sig_gk,mean_sig_w,mean_sig_gw,mean_sig_hpp,mean_sig_ghpp,mean_sig_pr,mean_sig_gpr,mean_sig_xi,mean_sme_y,mean_sme_pi,mean_sme_w,mean_sme_U,mean_sme_pr,mean_sme_hpp,mean_sme_k,mean_sme_pieobs,mean_m84_y,mean_m84_z,mean_m84_c,mean_m93_pi,mean_m93_U,mean_kapc_2021,mean_kapy_20,mean_kapy_21,mean_kapu_20,mean_kapu_2122,mean_kappr_20,mean_kappr_2122,mean_kaphpp_2022,mean_kappop_2021,mean_kappi_2023,mean_kapk_20,mean_kapk_21,mean_kapHyp_lm_w2020,mean_kapHyp_lm_w2021,mean_kapHyp_lm_w2122,mean_kapHyp_lm_w2021tot,mean_kapHyp_lm_w2022tot,mean_kapHyp_lm_w2023tot,mean_kapHyp_la_w2020,mean_kapHyp_la_w2021,mean_kapHyp_la_w2122,mean_kapHyp_la_w2021tot,mean_kapHyp_la_w2022tot,mean_kapHyp_la_w2023tot
11,0.19611136247436,1999.99999999998,1000,0.3395,10.3152416666667,-21.4475391378614,2,0.542978766376825,-0.259870639106612,-0.24408537890429,-0.132647941285803,0.710163282251983,0.210694562133383,-0.11179210597099,0.692846481739983,-0.00102998765635599,0.156673321802503,0.545630703776409,-0.113692523001767,0.118962372726777,0.678951158208028,0.909635210914456,0.851394754194127,0.704813185938044,-0.19146524126346,-0.0335917084375525,0.319496795433393,0.131300779225636,0.353920608122687,2.53470829011949,0.218372123258758,-0.0669342366388377,-0.0137578253238121,-0.0116008817838191,-0.00975649055566859,-0.00468020646142119,0.402842044495166,0.134943743514757,0.267659933353156,0.540576031291431,0.036622600019323,0.190497586432516,0.0497760652454003,0.123840874510783,0.048391337983677,0.27789535060259,0.0424877982289166,0.205451041679617,0.0425578542593101,0.115266356211465,0.473596467330189,0.694652544359004,0.137999761272161,0.19525991879006,0.28278565691711,0.383667029520152,0.139561926257934,0.3,1.19167614643137,1.14164702533659,1.01580063655339,1.77255577522046,2.75136152112556,2.08535129089316,4.98776052220755,2.1915140766412,4.2491527897195,3.18922863249336,6.65501899003517,2.40904571607585,3.92677469058133,3.07289989442864,3.67384406346091,4.11583619455723,2.59107123798511,1.31245172769302,0.878786022755621,1.0797963828016,0.739145210790608,0.955516288871131,1.07928188292639,0.945290880311551,0.235260684189506,0.974938852471018,0.843705550314766,0.498245389444646,0.843754556591304
12,0.229744733128489,1999.99999999998,1000,0.337875,10.2270547083333,-21.2980198398819,2,0.542322805296811,-0.259078532753145,-0.251404469311913,-0.120117870289132,0.69345476600583,0.191513374835958,-0.111632076177013,0.716221084858272,0.0531649437097702,0.137071669320288,0.568015984761916,-0.0909986646687904,0.104853510053722,0.713589316688463,0.917646555798941,0.848189962385733,0.695652829356326,-0.204518052269761,-0.039110873160182,0.318129114879649,0.119472997243823,0.351405597536769,2.54103826040398,0.221029230298443,-0.0680898419833259,-0.0136972108926845,-0.0127231585337331,-0.00686120593486389,-0.00431731123957778,0.399330293770126,0.137322104313392,0.26626276546487,0.531004582568068,0.036708462211788,0.183716755384469,0.0486624960373823,0.119254744192911,0.0483664395837887,0.276954706160098,0.0415799149667211,0.203495685748372,0.0451065157860946,0.118274718884636,0.461167315157127,0.69247688843917,0.128895310718815,0.186288466173421,0.281323773146793,0.381784705566979,0.139581659823577,0.3,1.16678671324234,1.13391184372554,1.03018839271483,1.7772072743897,2.68838629880455,2.24125829264078,5.48152953375695,2.72619164260192,4.66774731683992,3.18592881200169,8.01298529859619,2.34484713880799,3.9522855824076,3.21659728081739,3.80748137062242,4.37501302755134,2.59141475742656,1.37759669086965,0.981247256589135,1.08270268973574,0.739090778622671,0.958014656878237,1.09672770330707,0.830089380992146,0.165757679025833,0.92722375956026,0.925903010775748,0.441189994968032,0.856321321929997
13,0.265942132654619,1999.99999999998,1000,0.34825,10.258811625,-21.9293778585887,2,0.543698770219067,-0.260424835440971,-0.258934682596013,-0.104735480085524,0.670691049587067,0.182506595608065,-0.10732078746724,0.732797542930261,0.0890922600701354,0.121679376530015,0.588193793017206,-0.0634017082540982,0.0888491912720776,0.762755532055434,0.929567946037331,0.842175884707023,0.675782946629007,-0.223838592523915,-0.0433283950452936,0.3170410733932,0.105531117220881,0.352496320838147,2.55433646667328,0.224911395616247,-0.0698954144023163,-0.0139388729483538,-0.0131804896300414,-0.00371605305609425,-0.00409346156868361,0.396650949024002,0.139582920835883,0.266943313192868,0.512942830826322,0.0369588159878166,0.176247990050271,0.0473722785018466,0.115182654209185,0.0480344252604281,0.277379934540737,0.0404273954766679,0.201062710216931,0.049116248562979,0.122516989143051,0.448302969734144,0.681867456843614,0.119318401910027,0.177018588622793,0.277934982076207,0.38592262355936,0.139527065449668,0.3,1.14682468624456,1.14747389208917,1.05890639080636,1.81753637975182,2.62310448036713,2.33835503298866,5.91143540757843,3.41499555172702,5.11933960272885,3.12655498906,9.09213983206814,2.24730078250947,4.03658447550546,3.3770362400567,3.99390952801252,4.60249682937296,2.66216088960966,1.43358141690988,1.08124054585154,1.09399765412149,0.745719386848907,0.951176740347918,1.13414316262063,0.761327048282659,0.125724917022624,0.85694211213772,0.974690783687057,0.379455477037614,0.863837668925459
14,0.304898417619432,1999.99999999998,1000,0.356125,10.1636006666667,-22.6330960470257,2,0.544261180099802,-0.262698988567039,-0.261529889964541,-0.0956324910421982,0.679271129786566,0.191968331232802,-0.113159284414925,0.751078804422593,0.117084470564668,0.11739611959936,0.585909867360422,-0.0429966221700792,0.076709681124528,0.81083322212668,0.942766451695417,0.83837228569735,0.662185507461557,-0.228007292150572,-0.046184190687454,0.317698370883865,0.0890525337338528,0.349080018678667,2.57046715253568,0.223058323568081,-0.0719885019556736,-0.0138628792323214,-0.0136337265520464,-0.00033786241256565,-0.0034325748740737,0.397746052882942,0.142816330417323,0.267917337725965,0.496566602801972,0.0371666500994487,0.168088036334201,0.0460609226059786,0.111183274030872,0.0462472153304624,0.276548400820915,0.0396045354273847,0.198346400982947,0.0539974845321558,0.125701448983124,0.437824520949174,0.668937159776452,0.110750339172848,0.168211806899077,0.273652466765216,0.39208550728893,0.138384046220459,0.3,1.15179521438308,1.18875173912277,1.07137446967158,1.8830051262414,2.5332597980147,2.44986856452099,6.30470648820566,4.28897727741995,5.42469662946845,3.09271376703879,9.61530555652726,2.1484590615919,4.07218215254513,3.55981371805617,4.24647123641254,4.91189250788013,2.91136393473406,1.44743632024971,1.15877354315735,1.11043811237039,0.763437773146105,0.930592669828095,1.18083050022253,0.687392237696477,0.132718715036364,0.787896810214081,1.01566939002146,0.352362626422333,0.865123896633902
15,0.345369236973019,1999.99999999998,1000,0.27775,10.2136508333333,-22.4970635008308,2,0.531987454167827,-0.259207604262019,-0.269281269419109,-0.0854421060897874,0.709177856875935,0.212217380890739,-0.124265548579977,0.771428905097339,0.136858066507051,0.123176976969979,0.560280244928882,-0.0277689506335964,0.059512069227557,0.856554220493721,0.953153741149972,0.832622039864655,0.657191419172684,-0.23001584325999,-0.0469709647542479,0.318683338823798,0.073715444411725,0.344709575156439,2.58101205720883,0.215599605144961,-0.0733812412415539,-0.0140731216294446,-0.0142739475154277,0.00188804647848594,-0.0029074083662212,0.398277397582887,0.144690330481849,0.266542120103444,0.48802634485269,0.0372710451008533,0.160444659467678,0.044853534457802,0.107189089832469,0.0437145129480287,0.272336629164715,0.038911620932977,0.194630953131042,0.0581857211288786,0.130086595756946,0.424570572714923,0.662368550033077,0.105361536849559,0.160956392563171,0.269962156136579,0.393027653615518,0.136267008984843,0.3,1.14817267691147,1.24382522984552,1.07306502978251,1.98977630622782,2.39895004670839,2.50172572768405,6.63431930789671,5.18549960426624,5.54728482447132,3.01809831861635,9.62676312258793,2.08617055426714,4.12553768365126,3.68860445881729,4.37166297508456,5.24592721093373,3.11516612415565,1.43701067159487,1.21840498352459,1.13427313135951,0.782469794395336,0.908829835681103,1.22872502742598,0.585359070347471,0.157482298794356,0.763131552619851,1.01137550851408,0.330895269954422,0.852110807375097
16,0.389829326743203,1999.99999999998,1000,0.2605,10.22049625,-23.6655084688238,2,0.515650246081781,-0.258077385997823,-0.278374858135957,-0.0751306914300451,0.733012173436054,0.23030500824215,-0.141459760520943,0.790137517953422,0.151684091998732,0.134363677691573,0.529924532095878,-0.0164563664740653,0.0470682532594256,0.892270419609377,0.957539178830447,0.827987751694868,0.693178738323646,-0.227229925958779,-0.0487009277912048,0.320145286578909,0.0616422033274336,0.337588089532481,2.58558588503717,0.208976940988447,-0.0728739184700647,-0.014611983880076,-0.0135786669864134,0.00183865599997083,-0.00236823374132492,0.396772052673756,0.145800948207021,0.264642081174501,0.492419832709338,0.0372297403961798,0.153999198840931,0.0440497521133976,0.102964239489898,0.0414245462537354,0.268603738832141,0.0382469980689791,0.190860949579249,0.0615839204800108,0.13316916306889,0.412204616856009,0.657118961523048,0.10077482421473,0.156124560341187,0.267768234365072,0.390833601828243,0.133091588979643,0.3,1.15050090806356,1.29235935545582,1.0636058752367,2.0638462072274,2.25741831147035,2.49721672828626,6.911952126188,5.67154275372494,5.38030117078382,2.98304304881143,9.23223994297317,2.03852128247442,4.19902842829959,3.7704949471795,4.40066921889807,5.52711751444078,3.28678975913278,1.40286129473713,1.24754820341131,1.14495481445695,0.788130921389071,0.896250340761828,1.25642258878787,0.485570651105943,0.197031567366236,0.770952986343723,0.995230119327567,0.307176501784651,0.838389739888185
17,0.436997369823024,1999.99999999998,1000,0.2375,10.2449825,-24.1089475985684,2,0.504275085838055,-0.260927427628029,-0.2794704761384,-0.0768297522403143,0.750772529353736,0.22896989427645,-0.143958968821946,0.797723546996865,0.151350729022533,0.143319153422357,0.513769951398461,-0.00971150463303442,0.0421443073420464,0.908480007866757,0.961314677618891,0.82548588251368,0.744697399072342,-0.224294785528884,-0.0494226963238484,0.320734400550769,0.0583412593261104,0.328670866727241,2.58097460638549,0.209733638250343,-0.0702273096864514,-0.0142315680978565,-0.011369748947916,0.000249963073342309,-0.00198279137789684,0.392355638977247,0.14501183045534,0.261274479070554,0.499179513606805,0.0370615043956832,0.149338923065011,0.0439513537678732,0.0994019711863308,0.0407863021543329,0.270364027603828,0.0377979684563609,0.187726151638506,0.0618619552980136,0.135085920573562,0.403281535604549,0.657767911613789,0.0960989630566478,0.151569350565597,0.266574464319865,0.385419053848924,0.130030461075595,0.3,1.1483792810734,1.30713831028271,1.04575347883784,2.09010053767822,2.15895981840426,2.46684885611078,7.38923165040189,5.52133850374541,5.32714934255679,3.05770157075708,9.21597694521604,2.08679725897976,4.22701168058391,3.77341146992471,4.4089558384983,5.86396472643325,3.27621468661897,1.41122272615672,1.24358130061378,1.15953620562383,0.785320608145681,0.889939507152326,1.26290544603159,0.431015097782583,0.223383925351519,0.801374201479277,0.974615438437728,0.284089702938569,0.819897337247237
18,0.483832244857036,1999.99999999998,1000,0.2325,10.1437219166667,-23.0463081490949,2,0.486843427621043,-0.26761358048604,-0.278646762929265,-0.092103465667131,0.753418495444273,0.212304209757023,-0.129022467168462,0.801959150084447,0.154603958466623,0.144698600993007,0.504589321826351,-0.00285585251310183,0.0389364755627958,0.916587468683709,0.965361638035286,0.827295568537561,0.774839885313544,-0.206634700432246,-0.0470675539898053,0.321422255156109,0.0605259840465731,0.31932161860043,2.56840473578715,0.207938554915351,-0.0690337962467575,-0.013517435411581,-0.00913812252414053,-0.00271815241432161,-0.00138604943505154,0.38677177724229,0.14190945445522,0.258244262522589,0.501585086555286,0.0367241251683859,0.145551607965293,0.0437785978744916,0.0953610778574449,0.040864852261461,0.272541015527232,0.0377255665563103,0.186769708808492,0.0604340656743085,0.136897438108898,0.399900825503153,0.662138405301697,0.0910210400960107,0.146672353533315,0.266737761614052,0.378388021726837,0.125909091204293,0.3,1.14594241235239,1.308263156156,1.05236291752666,2.07019604514326,2.09484729649785,2.46026489723054,7.98374537318589,5.54212658316347,5.19637189623381,3.13973477850074,9.1783697524631,2.14400748803337,4.19402746834174,3.73454232369833,4.44187811790484,6.10102106527336,3.23001991158172,1.41690239789342,1.24036826337164,1.17746454889159,0.766558304130839,0.880098230343883,1.25413274283587,0.379081133608224,0.254872015724062,0.818186979947974,0.978421762955257,0.248237940868643,0.807377972724491
19,0.532811018073555,1999.99999999998,1000,0.208125,10.1832183333333,-23.1521296917971,2,0.468872447808146,-0.26986663396322,-0.280230446266702,-0.106488652165889,0.749291505141525,0.196228076267714,-0.114799168975713,0.811054430578013,0.172718626487147,0.143372913904525,0.498280187894877,0.00660903437770608,0.034882383769627,0.921808072822139,0.971238895651559,0.831910146119353,0.798479302642522,-0.187609758384149,-0.0430911815023469,0.320896908648062,0.0679789823896024,0.305671853810054,2.55060797029788,0.211288537721716,-0.0698780409954877,-0.0130774958928949,-0.0078264380238762,-0.00616288342093386,-0.000552335254024665,0.376669180573988,0.138023468731777,0.255909866978999,0.501051097519571,0.0363507990628263,0.142146425159708,0.0431897029151754,0.0913647280386498,0.0401854333821929,0.271166803431097,0.0381652328831822,0.187790597680153,0.0592013859872705,0.13860550680924,0.398248478093936,0.666756476471294,0.0861326918699679,0.141836846719445,0.267859970135411,0.371791341164115,0.121304167523215,0.3,1.15702351704594,1.30483049904864,1.10679841139943,2.01093339514136,2.03979080320044,2.51496414335797,8.73118513139554,5.88888321664868,5.16749126672596,3.1928094220223,9.27917833976703,2.23199540709235,4.08130376673316,3.73116083608878,4.42172708149937,6.50048091734679,3.26946869917327,1.45523358114085,1.24777097497038,1.21065969190203,0.76805666881511,0.87721283498559,1.23539501536633,0.362717633905121,0.316550602569145,0.830339835608641,1.00082029769572,0.178835223526042,0.812063904032758
20,0.591441518508537,1999.99999999998,1000,0.228125,10.2882403333333,-26.6231288055158,2,0.457407500813048,-0.27035449833358,-0.277119133097054,-0.13229660883251,0.743333716446011,0.180639841569861,-0.0964648450436093,0.817062325178915,0.203065029329551,0.134697968986143,0.494463185050754,0.0147429124569019,0.0312926104511539,0.928655023607974,0.975474748297057,0.83447693890975,0.815637948332261,-0.181050040170325,-0.0403642990698483,0.320872586196291,0.0729557531240177,0.296897542967346,2.53773461351523,0.212826123010326,-0.073211704901981,-0.0126853970875076,-0.00772450572120835,-0.00947968008276408,0.000735499144241212,0.362268639912255,0.133068461572671,0.253897809923635,0.50067793753719,0.0358972660761282,0.137697329010888,0.0426247326946814,0.0880340445387884,0.0388502608624383,0.267370010435259,0.0382375787327668,0.189308934697759,0.0586332971054283,0.139333462218135,0.395627637282624,0.670475011746777,0.0822912041725665,0.137805461526925,0.26840429684072,0.368452311642078,0.117235047685953,0.3,1.17697808937973,1.29554097643629,1.15327783643185,1.96571695518299,1.96354775636431,2.5620447265189,9.50867007211492,6.21873413993591,5.14363630668302,3.20627047079142,9.0669397138784,2.35715544801261,4.03395510630722,3.72575882547195,4.34156930934575,6.91287981372523,3.28888516045954,1.47160756646642,1.24836470060244,1.24747618305215,0.775684794352784,0.884495470370564,1.22438327924474,0.348404874713353,0.386948468421724,0.838658360706944,1.01745711964964,0.108993942764662,0.838518761681369
21,0.651371852397855,1999.99999999998,1000,0.253,10.2168884166667,-26.2226416998705,2,0.45525161421332,-0.270970887108169,-0.267465101737585,-0.155186674630485,0.741020081084468,0.175616064293999,-0.0811078254703557,0.818808643579541,0.238983337440322,0.110866343052707,0.493055296096677,0.0212357854079404,0.0272079403528481,0.935881773433061,0.977408580822184,0.833585005620676,0.830041307625546,-0.18349242026392,-0.0438365680928067,0.322021863728226,0.0838440451638727,0.291453772816336,2.54303303954603,0.203479648614829,-0.0751347341639398,-0.0124977831490429,-0.00846992564601524,-0.01159562841651,0.00174165523609117,0.352565827679025,0.129890394648014,0.251810747022682,0.503368905328785,0.0355580604359111,0.132998147500494,0.0425088605882929,0.0853448775501548,0.0372147227437771,0.263806270651235,0.0381668203968385,0.188150688832451,0.0578662457854908,0.140094225887092,0.391193778540117,0.669667529608013,0.079860259004278,0.135349174961135,0.266744307535506,0.367108240506294,0.113315962653901,0.3,1.1845167891482,1.281151853399,1.18536866449801,1.94988419599027,1.91410263546625,2.67785516589348,9.71246131034864,6.47407863585908,5.10173503304083,3.22868232094789,8.64115804546021,2.55343365360243,4.00845563357348,3.72596428695739,4.09191927739675,7.11706819210568,3.2280510119513,1.46719132817375,1.2441545048928,1.28726100919307,0.791427398146342,0.887217047609058,1.2173034167877,0.378317575876548,0.445290412168055,0.835234720786574,1.04930959857796,0.0728409163261118,0.885876378672382
22,0.702568759916052,1999.99999999998,1000,0.2215,20.3037399166667,-21.5872110599813,4,0.456799160067124,-0.278751093060009,-0.25671995536038,-0.17134829080657,0.726614522548666,0.178318601363389,-0.0718463189243232,0.821610468513391,0.264686576366822,0.085268403397912,0.484287563904088,0.0265895050706337,0.025958719852664,0.940389144094064,0.976768648067608,0.833535648930333,0.844346186863041,-0.200985839085894,-0.0504354220531645,0.325480217692435,0.0904998858763165,0.287287523294464,2.55647084296549,0.195503640798703,-0.0734325681956807,-0.0121745188345418,-0.00832403535854173,-0.0141790140502217,0.0024041793265434,0.349525132410597,0.125862851666545,0.248663184556968,0.491799367608165,0.0361347469088375,0.126435379963416,0.0422304850302013,0.0822821138371832,0.036239517793374,0.260073112693603,0.0376249126337472,0.185519944873458,0.0565502028372664,0.144396885486087,0.380293990531738,0.656177048429236,0.0770329335875149,0.133084347703181,0.265829220067715,0.368355696410269,0.107199688214387,0.3,1.18652878599001,1.27256364091409,1.18220260656246,2.03569079580511,1.88916372368453,2.9232258783062,9.67104846560519,6.86812325466962,5.16712106510458,3.14790616278811,8.42471975047711,2.76612714195585,4.091418118839,3.7512866513545,3.7225848706622,7.05388247049226,3.28621516075103,1.4670011693165,1.26822708499195,1.2888047941536,0.816393296415483,0.880796898849715,1.22031167337825,0.439989962817407,0.505122822533952,0.861070834201276,1.07119115178586,0.0692637283781045,0.900532218583808
23,0.752918218522481,1999.99999999998,1000,0.2084375,20.4424690416667,-20.1795185993344,4,0.453054849463117,-0.274291289257259,-0.254489550917572,-0.175104563202596,0.708345042609183,0.176001131664276,-0.0613729524973412,0.82848800226008,0.297872564168831,0.0296428096568142,0.495917641073194,0.032950524462026,0.0276966345434444,0.946231860238312,0.973856672985791,0.842231285699723,0.866308277228759,-0.196471361137958,-0.0538980107216986,0.331262190081215,0.093325155374367,0.293042221712175,2.56973829116993,0.185911226369125,-0.0721789053841933,-0.0112482324790504,-0.00611936320033534,-0.0166374874963447,0.00284850918135963,0.344706657634789,0.121583972418705,0.246375144264392,0.472573920072632,0.0375513084845551,0.118700097741843,0.0424207934356433,0.0791418214803823,0.0350814253634235,0.257743325983932,0.0376702663584844,0.184088480384591,0.0570169722946927,0.143184632547957,0.369314340202388,0.644042335408756,0.073317516568925,0.131265681371333,0.270130619998342,0.367420349994643,0.101162342709761,0.3,1.19609607947752,1.27905021043181,1.16491892317869,2.11842892896066,1.91045008149466,3.35742168528042,9.39311935621284,7.05088984465321,5.16555904662878,3.11614115636444,7.95029681290706,2.81862809759074,4.23174277747765,3.90193827822282,3.35568683430631,7.00288522056863,3.47453251540563,1.45657602472802,1.30163133890464,1.26126229041195,0.853014376710907,0.8679794712072,1.21367090631739,0.507385160324226,0.577864665153774,0.852397735469663,1.04564689439273,0.0972393813921334,0.886420083195724
24,0.804438589996202,1999.99999999998,1000,0.205625,20.3322047916667,-19.4850841286692,4,0.447031654768326,-0.265706370022148,-0.259569199285131,-0.169698851393115,0.693549416567498,0.174947268513845,-0.0561093318074482,0.841872269024685,0.325284796065573,-0.0245450709200617,0.498944511203391,0.0348631795289889,0.0285246927564333,0.950064722766669,0.972963729440374,0.851677116519072,0.881403776962821,-0.203349813548791,-0.0555485008660675,0.334899446688492,0.0915985355847556,0.300619192703472,2.57717953551403,0.175471073461057,-0.0708994201424936,-0.0103288567149298,-0.00413670514175089,-0.0173152357041829,0.00295692425450719,0.343599833335381,0.118288650303779,0.243627690507969,0.452889138746444,0.0392665891396129,0.111981570005034,0.042193242487077,0.0759687690082624,0.0338045484692342,0.25512810861631,0.0379720055104924,0.183297536657379,0.0572167619538257,0.139053903928728,0.355202914953486,0.635137754651086,0.0698681878550025,0.129293561423644,0.27064766895092,0.36575947661442,0.0950172351961984,0.3,1.20660553987926,1.32241818545021,1.15575736040248,2.17244093651139,1.89783739952141,3.87213440006205,9.11368733092064,6.98755616121171,5.30276272381073,2.97710450444935,7.5023532300324,2.7492372507683,4.34104856321732,4.02234690491962,3.09921618520606,6.75572892254655,3.49005579990136,1.44324201271077,1.31796721247107,1.20831837229186,0.875302796713191,0.850542957675039,1.2195662890395,0.584260601450301,0.674700689137956,0.820208164370184,0.996741895940109,0.143394480405148,0.8797990970872
25,0.853173632401296,1999.99999999998,1000,0.1899375,20.34379575,-17.386276512977,4,0.440879639868623,-0.259104760767003,-0.261245482466336,-0.163089974625166,0.681403980603165,0.172436233977108,-0.0514115143473459,0.848769220151549,0.360436636184095,-0.080910834356664,0.500428903050949,0.0347863142780113,0.026420372950581,0.954991643965311,0.972455541548901,0.855005037775269,0.89135893290818,-0.219715444815199,-0.0556128687994487,0.33712271621951,0.0964989868983893,0.304898790802624,2.58168311245038,0.164048087112118,-0.069164212139351,-0.00983905461719083,-0.0025595172230118,-0.0163856444254796,0.00243373914836765,0.344021384397266,0.116835468867139,0.239584275583034,0.439799232500399,0.0406837634423851,0.105394372385354,0.0412754738570813,0.072528435229492,0.0323020585429096,0.249681443724415,0.0384020145973089,0.180056982148077,0.0566569137516686,0.133372097916052,0.34174875428434,0.625427524512264,0.0672341208870475,0.126462569655201,0.271428880430017,0.363121148506527,0.0889727994749254,0.3,1.16764945266822,1.415530181094,1.1781898810769,2.19516359510608,1.88947637774847,4.30661512311021,8.65991150171129,6.74684993873738,5.48049153754974,2.91852117675957,7.34637334921637,2.60318112120355,4.47445870990245,4.17487494826767,2.89345828190939,6.37793955099969,3.46315718279191,1.44363808507727,1.32610796591904,1.15645837357805,0.908777755360185,0.841262381053335,1.19696997819546,0.665704295636581,0.766350324804359,0.806034232104908,0.970406315598554,0.172227514208694,0.877560631738636
26,0.899183002653258,1999.99999999998,1000,0.239875,20.1756605833333,-15.382288949354,4,0.43962588221344,-0.251580830329559,-0.265508359709958,-0.149293275061412,0.669138772279109,0.162167778216634,-0.0408323906514537,0.844626397588499,0.384695530507997,-0.126344209908522,0.501082855614644,0.0349999245345118,0.0218210349159815,0.955247204387243,0.973327633499187,0.856751321082417,0.899896230986775,-0.253551454069717,-0.0550622929987093,0.341225484234333,0.0997660416501835,0.307340738297319,2.59407575179797,0.157757329089722,-0.0643516326139032,-0.009731439147927,-0.00206585280657872,-0.0147094632225416,0.00214672198013641,0.344519114798724,0.114336977009176,0.236411642263864,0.431796887972225,0.0416461499894744,0.0981222732248937,0.0401053488794152,0.0694735656364917,0.0307551401827323,0.240451414174305,0.0384367423207532,0.175576930419508,0.0555967456963652,0.129100881660444,0.325970759328321,0.615795753926599,0.0649259294610901,0.122377130382323,0.268858088011011,0.359600492258219,0.0839006938377896,0.3,1.07772993099128,1.52156687424196,1.21842011035575,2.19362357475612,1.87225698510884,4.64626492601695,8.32886228852196,6.62772417031275,5.58971907447543,2.85107171878168,7.44417121653218,2.5248572721604,4.50199356265504,4.41361083713132,2.77607952406983,5.90732559218252,3.31823913579564,1.44599630549747,1.32892579777147,1.10674034388532,0.954076391251116,0.835008107746311,1.18448316635742,0.717187678456019,0.838780467760837,0.77243638913514,0.972825745527711,0.197715728528645,0.869491527642979
27,0.94316058542873,1999.99999999998,1000,0.21325,20.2269733333333,-13.6431322667863,4,0.440114866288357,-0.244492124678875,-0.267459040799156,-0.13803063451125,0.651794703572256,0.156028396418795,-0.0297105124086021,0.834970791057834,0.39231998048197,-0.154794886432334,0.499313187351529,0.0358019218947334,0.0166012954930148,0.954226191987428,0.974307079471042,0.863820911709632,0.908679753406245,-0.264136786752771,-0.0522321614505022,0.34508230943461,0.104617775365965,0.301867210942252,2.61216251460987,0.151704301195769,-0.0602801196857133,-0.00968475650729684,-0.00229225543733583,-0.0121866524073167,0.00201166177334788,0.347554155523844,0.111734382280841,0.235759297194945,0.427549938222979,0.0425785325721428,0.0914648904561042,0.0389834234304537,0.0659042804955338,0.0293433980962235,0.229233300872077,0.0383584937674821,0.170396973480068,0.0541120229303705,0.122519013759874,0.311722406655927,0.610583156362656,0.0626633380904499,0.117967184579436,0.266848997390757,0.354422618590126,0.0797280795025907,0.3,1.03778162890345,1.60447788911366,1.27436924668984,2.19549600909668,1.86350629732656,4.85557940052501,8.26069132926664,6.53493386135391,5.74678756637048,2.73318041086721,7.74560039653094,2.46403294923491,4.54392156480623,4.7952998899078,2.67478958006576,5.49115405228407,3.25285012565856,1.45509919232376,1.33326000154569,1.07053851851137,1.00434716803447,0.841307615524959,1.20545972174093,0.802062177065867,0.920384374680707,0.726080062904094,0.967977920448716,0.223648993196599,0.867805651622908
28,0.990083576529061,1999.99999999998,1000,0.204416666666667,30.29112125,-13.4878667341439,6,0.449440152914674,-0.237000879269201,-0.275574724711594,-0.129005395058767,0.616938539201276,0.140451180188744,-0.0114235301819733,0.813909627316468,0.38515564587481,-0.167514454626897,0.498620915320502,0.0376114372192595,0.0132188971409313,0.957610789714496,0.974469163353997,0.862237847642107,0.920910932436231,-0.300907484470932,-0.0503498951721818,0.35009793580249,0.107467968444426,0.30554961141831,2.62749308155844,0.154528356654978,-0.0556855424079102,-0.00983680591534925,-0.00323473021283669,-0.0113310125497926,0.00184829109704441,0.347612422377006,0.1078736593633,0.23551644945357,0.425555607415374,0.0426233139998991,0.085095925197581,0.0374250257179027,0.0631563089584472,0.0285843682729064,0.220492816984588,0.0382503829036285,0.164521296693121,0.0506426813573031,0.118056740684399,0.297526741069509,0.605334569014707,0.0600201579827177,0.113748406199652,0.265786898888918,0.352920096265982,0.0764503560136733,0.3,0.97076173150694,1.68931650105803,1.34646434376657,2.16441374120703,1.85495529249789,5.08628885426639,8.1514650361621,6.68153142845612,5.69658479441457,2.68121830677129,8.13170729177651,2.3629270205906,4.54901303162674,5.29094142990154,2.57765647003275,5.26915114288275,3.22724306829413,1.474927512151,1.34359966730379,1.05077708575879,1.07436314124024,0.851616801382061,1.22974303515202,0.83812751318477,1.02812526243942,0.694288280892011,0.928834034991563,0.278115059333569,0.852262056256689
