param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
sig_hpp,11.4776809683778,0.0326859035661102,0.2279187905923,0.1782316329572,0.225875425400581,0.284900630799786,1.0462020265504,1.04597093637794,1.00531747852859,1.04597093637794
sig_z,11.5510853786228,0.0394916325972504,0.335030712996732,0.272680186700755,0.333776796041729,0.401696494390336,1.04589059908233,1.04635773639574,1.00702759364223,1.04635773639574
sig_ghpp,11.720404613003,0.00680151884784578,0.0343205300588152,0.024941061970645,0.0333971135909466,0.0467872546531815,1.04518801457516,1.04171607731788,1.01289468746393,1.04171607731788
kappop_2021,12.4414428431421,1.4724265851767,5.28842017169286,3.21689448712298,5.10692795170887,7.9652454848768,1.04242231343172,1.0426413944454,1.00740369770159,1.0426413944454
m84_c,12.8155784668796,0.343263740611551,1.76175053537528,1.25278030995593,1.73084457365539,2.37574251814924,1.04111658694881,1.04282102630878,1.00552253605843,1.04282102630878
sme_pi,13.2523727756869,0.0419119707280554,0.643479990330393,0.578035320714841,0.641477406874136,0.715739890803956,1.03969038949959,1.04003800482376,1.00644733750523,1.04003800482376
gamma1,13.3222672888264,0.0696206316462421,0.50514128895175,0.389528987921601,0.504512586135014,0.6192484468548,1.03947130908269,1.03947184209986,1.00158131383191,1.03947184209986
sme_y,14.3739683895778,0.0264465371657857,0.252146153711885,0.211338096801684,0.250361695795041,0.298623089036976,1.03644449183477,1.03611419327302,1.00667019434839,1.03611419327302
sig_gw,14.3993735168405,0.0037578013931369,0.0298554829593238,0.0240843513842997,0.0296229222223852,0.036440331253056,1.0363771088397,1.03805901513286,1.00365114357927,1.03805901513286
sig_gz,15.9394840472712,0.00883268968103443,0.041311235141546,0.0289549133219431,0.0403054259353456,0.057242234608573,1.03271082240982,1.03159517360554,1.00768576615717,1.03159517360554
pistar,16.2783192762772,0.170698232843836,2.56880074385568,2.29779909938935,2.56914689476073,2.83644182238133,1.03200126547819,1.0302534066535,1.02217758395599,1.0302534066535
gzbar,19.2313820823863,0.0701068334503662,0.151098363023356,0.0340868016551445,0.151970725872299,0.265477821343733,1.02691346302311,1.02674335949322,1.00644121234339,1.02674335949322
kappi_2023,21.58659607935,0.470187563500243,2.18457279113285,1.55959696327011,2.11383170228981,3.06272926251813,1.02388499391847,1.02557025389901,1.00290188556949,1.02557025389901
chi1,22.9645633218142,0.0186427464256329,0.0330080249451226,0.00263089363638084,0.0328722321743011,0.0640088464676263,1.02240967351191,1.02242096068742,1.00928495705166,1.02242096068742
sig_xi,23.3853368139538,0.0356287146394857,0.132203706979856,0.0859663945108466,0.12650632417685,0.199061259632959,1.02199482760474,1.01977752298242,1.00802843092759,1.01977752298242
phik,28.1499704717117,0.0014370161800748,0.000229206377428234,-0.00212069556929878,0.000221836990884093,0.0025656075911016,1.01818332704472,1.01842423408472,1.01038922776787,1.01842423408472
sme_pieobs,57.5999999999999,4.44089209850062e-16,0.3,0.3,0.3,0.3,1,NaN,NaN,NaN
sig_pie,69.4618265415678,0.0190155431645868,0.208080609557367,0.178950970941577,0.206865990514394,0.241194149857099,1.0072662883854,1.00717449698629,1.00284507711842,1.00717449698629
