param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
kapHyp_la_w2022tot,8.24355799859646,0.551211269104469,0.618627092814078,-0.30027029598935,0.623292652555138,1.54299410616872,1.06591452425221,1.06542639789262,1.02369781189934,1.06542639789262
kappr_2122,8.34181156942582,0.794066140419517,2.62890433807958,1.59540050602481,2.49233870545584,4.11878335376079,1.06507083468552,1.07050225813586,1.00831220561524,1.07050225813586
sme_pi,8.64862711918968,0.041190653992098,0.638467638513097,0.573406894115468,0.637095459213177,0.708483411723737,1.06257005399703,1.06326084073114,1.00568446481342,1.06326084073114
alpha,8.73280701434663,0.0389672757559111,0.352115519182295,0.286810749533728,0.352996605035894,0.416068946489719,1.06191720602294,1.06123808375423,1.00948155797604,1.06123808375423
sme_y,8.9471240275858,0.0268052850899137,0.263272301605691,0.220420231470157,0.262738136259923,0.308574955902774,1.06031504701378,1.06127662954877,1.00572979478392,1.06127662954877
kappi_2023,9.15720798256988,0.503006230025364,2.28428268675669,1.61136864357942,2.21098577729818,3.20964851181917,1.05882307835201,1.06588389826124,1.00542362540856,1.06588389826124
phisum,9.21193523074811,0.0211025260757335,0.954503949762219,0.915987668778175,0.957315743038651,0.983018030464135,1.05844646814502,1.06416528607597,1.00467219456888,1.06416528607597
sme_k,9.33436796020433,0.00472888339142825,0.057054654537129,0.0497562857567104,0.0567698217936224,0.0653601767057256,1.05762116539367,1.05703735403727,1.00737757267843,1.05703735403727
kapHyp_lm_w2022tot,9.35014303559252,0.391561021256061,1.17578462148614,0.546394440367878,1.17361639624022,1.82421264579131,1.05751652094457,1.05738949652362,1.00946894390751,1.05738949652362
m84_c,9.44963331122705,0.339880154017498,1.77391028480769,1.26614594058657,1.74596704885601,2.36832426841956,1.05686521403316,1.05911671620146,1.00575681294208,1.05911671620146
phipr,9.5284123387233,0.00840329751516194,-0.0020814285644657,-0.0151567814356785,-0.0024894214141581,0.0123192935148057,1.05635987077246,1.05417939918415,1.0140954793736,1.05417939918415
sme_hpp,9.55276130395467,0.028916112845368,0.354882128538106,0.307994004112239,0.354309497640705,0.403950818780018,1.05620549301077,1.05675887936567,1.01032545668781,1.05675887936567
rhow,9.57548980679962,0.025803239405772,0.962683462863439,0.913125238108741,0.96843823318128,0.994235269431188,1.05606215111122,1.07801489423895,1.00681107818205,1.07801489423895
