param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
kapk_21,14.0741860209583,0.879918967043424,1.976312457336,1.12894522782269,1.73118065893986,3.63897665903726,1.03725889627697,1.05444252414916,1.01070684154795,1.05444252414916
alpha,14.4562669450872,0.0423465300296311,0.355679661472935,0.285889119838059,0.356276812222366,0.424504411145399,1.03622710858374,1.03609485084097,1.01019944413826,1.03609485084097
phipr,15.0501556022057,0.00822370820658102,-0.00334176088290043,-0.0166964532171201,-0.00341575130163508,0.0102389586564541,1.03473213971248,1.03445091275955,1.01364802437045,1.03445091275955
theta1,16.5569292188492,0.0694456167367404,-0.00584559634087518,-0.121716130482423,-0.00435669649983923,0.106791540168288,1.03144049010297,1.03148804195174,1.00982203429896,1.03148804195174
phihpp,17.3595316265081,0.0157569000262975,0.0085614665890352,-0.0183235610530468,0.00916016452993517,0.0332089806011142,1.0299296433421,1.02923532819391,1.00901969733021,1.02923532819391
kapHyp_la_w2020,17.4840106639897,0.501285119401686,0.573215987333575,-0.25455268414408,0.575171084454122,1.39339125131428,1.02970823279214,1.02967035017483,1.00507483805957,1.02967035017483
lam1,17.9154723647773,0.0988188735048306,0.334559362511338,0.175708292245164,0.333534584395225,0.498504300583326,1.02896551958738,1.0289796111999,1.0046049774835,1.0289796111999
phi2,17.9773603408622,0.107823631754641,-0.463525837132645,-0.633078590845046,-0.468734483733177,-0.279063045991363,1.02886202144558,1.02883493454387,1.00392588671191,1.02883493454387
kapk_20,18.031355744492,1.83011541318021,3.35166896068151,1.50873745874885,2.86554300492787,6.73287744110367,1.02877232481785,1.03371145360962,1.0059273718687,1.03371145360962
kappi_2023,18.9490658728141,0.480306371252787,2.20311505010973,1.57191620575099,2.1289489977225,3.08758898431627,1.02732883214484,1.03135785673952,1.00587360169935,1.03135785673952
kapu_20,19.3481062662134,2.57599231037767,5.40380262754317,2.32238651869862,4.90701022138808,10.0738837007679,1.02674539482575,1.03412686203413,1.00553525018694,1.03412686203413
kappop_2021,20.0933567289859,1.75159747387256,5.55353041566937,3.17655823157122,5.31587976170033,8.71661436670147,1.02571992307686,1.02918233654385,1.00566229891804,1.02918233654385
kapHyp_lm_w2021,20.3394893930997,0.396102091007036,0.80821649456532,0.15493446177552,0.806834286237844,1.46526850119204,1.02539830328235,1.02540881101763,1.00644923932001,1.02540881101763
chi2,21.0809472370256,0.0181347308619175,0.00780900080515032,-0.0223556149333894,0.00781171661871062,0.0376149616187562,1.02447629935923,1.02446204872446,1.00617296574902,1.02446204872446
sig_gw,21.9539039153891,0.00402581202958971,0.0305212332003178,0.024615023302938,0.0301488939286942,0.0375764997026209,1.02347307217356,1.0226701781714,1.00668014918563,1.0226701781714
rhohpp,23.3253582768604,0.122440960918252,0.55297829900891,0.346460563107998,0.555662736169475,0.750512331722423,1.02205301997186,1.02240472103166,1.00563055313429,1.02240472103166
phik,29.4032862184533,0.00144570215066591,0.000400103149834844,-0.00203334926280393,0.00042478303802034,0.00270115649182814,1.01739062013726,1.0171174623271,1.00640749721222,1.0171174623271
nu,29.8018969161923,0.0264678062366287,-0.0205647505857888,-0.0687146432006654,-0.0170829897235651,0.0165885429247968,1.01715279338402,1.01725407608168,1.00439922624514,1.01725407608168
lam2,50.1872366641291,0.112587168453365,-0.196202178413947,-0.376038711371399,-0.198431988181352,-0.00662282139315342,1.01009367306294,1.01021047455777,1.00377901524434,1.01021047455777
sme_pieobs,57.5999999999999,4.44089209850062e-16,0.3,0.3,0.3,0.3,1,NaN,NaN,NaN
phiy,NaN,0,0,0,0,0,1,NaN,NaN,NaN
