param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
rhoU,0.657020545986651,0.0950997569660343,0.658629616716255,0.63703632851095,0.104340548006822,0.638033989228827,-0.0199842174757009,-0.0205956274874283
rhohpp,0.561182806125507,0.131617902251082,0.563830045898554,0.55297829900891,0.122440960918252,0.555662736169475,-0.00820450711659682,-0.0081673097290792
rhok,0.976854731726663,0.0201998913433598,0.981812776656682,0.976561381347807,0.0203197448756129,0.981736036772341,-0.000293350378855362,-7.67398843409817e-05
rhopr,0.810056378514484,0.0864409923672,0.813671416466752,0.821562676603081,0.0823880082111624,0.823907630690153,0.0115062980885969,0.0102362142234009
rhow,0.962683462863439,0.025803239405772,0.96843823318128,0.966901008996962,0.0246214004904767,0.972661292573657,0.00421754613352265,0.00422305939237677
sig_Ustar,0.0953367800328289,0.0130012075502717,0.0946859967360713,0.0961851725165816,0.0137942160183843,0.0954375010812492,0.000848392483752763,0.000751504345177983
sig_c,0.3570207355921,0.0341214676470667,0.35518646382952,0.368583588218122,0.0357763102708842,0.366579502829271,0.0115628526260222,0.0113930389997514
sig_ghpp,0.0356122545800639,0.0074942507905776,0.0346913010273484,0.0341563461302247,0.00663893384512766,0.0333370470206428,-0.00145590844983925,-0.00135425400670562
sig_gk,0.0368169945581918,0.00444844818655777,0.0366228769614959,0.0370345937179529,0.00444938293433941,0.0367654786748725,0.000217599159761085,0.000142601713376572
sig_gpr,0.0359879717769421,0.00710441088891154,0.0352645020246626,0.0354953826911656,0.00712991202904966,0.0345512441106107,-0.000492589085776436,-0.000713257914051822
sig_gw,0.0301680764426314,0.00388376112334227,0.0298875148326117,0.0305212332003178,0.00402581202958971,0.0301488939286942,0.000353156757686435,0.000261379096082485
sig_gz,0.0416415231971701,0.00887424241426926,0.0404386685438201,0.0415266625112957,0.00960733083855922,0.0401245759571139,-0.000114860685874484,-0.000314092586706199
sig_hpp,0.225731091853441,0.0305478347851831,0.223314583791012,0.22425770841347,0.0314185834704491,0.222312434590086,-0.00147338343997103,-0.00100214920092637
sig_k,0.0727988276514928,0.00555792642697643,0.0723108335921205,0.0725210685581184,0.00519847749478072,0.0722208646956645,-0.000277759093374463,-8.99688964559608e-05
sig_pie,0.207428482168011,0.0186818344543038,0.206356524157297,0.206445912562379,0.0193208434636261,0.205003891353446,-0.000982569605632061,-0.00135263280385076
sig_pr,0.181115259810675,0.0248025191032974,0.179923207399322,0.1780905028179,0.0251577921806191,0.17654695391134,-0.00302475699277413,-0.00337625348798209
sig_w,0.0573683544153025,0.00469496977213698,0.0571257105251716,0.0575530582130744,0.00472815586889783,0.057355746014962,0.00018470379777194,0.000230035489790385
sig_xi,0.129029647669156,0.0356587641920055,0.122587308985356,0.136732275096366,0.0417568118571885,0.128898343784826,0.00770262742721003,0.00631103479947011
sig_z,0.325778693116286,0.0400711384343002,0.324260374438405,0.331856289405359,0.0413877071738638,0.33003473157014,0.00607759628907317,0.00577435713173435
sme_U,0.116363196318514,0.012424148162633,0.11588260160364,0.116912146765743,0.0126592707969106,0.116167055553138,0.00054895044722908,0.000284453949498331
sme_hpp,0.354882128538106,0.028916112845368,0.354309497640705,0.354883171504821,0.027834099582918,0.354401184193088,1.04296671538107e-06,9.16865523838406e-05
sme_k,0.057054654537129,0.00472888339142825,0.0567698217936224,0.0580097477147921,0.00480405383224414,0.057738628749522,0.000955093177663104,0.000968806955899591
sme_pi,0.638467638513097,0.041190653992098,0.637095459213177,0.645238494514734,0.0437579703570001,0.643404726197077,0.00677085600163674,0.00630926698390033
sme_pieobs,0.3,4.44089209850062e-16,0.3,0.3,4.44089209850062e-16,0.3,0,0
sme_pr,0.225270499704501,0.0227422215734683,0.224747612142927,0.230469075275375,0.0219735833281182,0.23044338425115,0.00519857557087447,0.00569577210822259
sme_w,0.0575577076434656,0.00491229689585936,0.0572955246575812,0.0576578630919097,0.00476268212506349,0.0574072549392533,0.000100155448444141,0.000111730281672079
sme_y,0.263272301605691,0.0268052850899137,0.262738136259923,0.257417096211907,0.0273795675771444,0.25592901708005,-0.00585520539378453,-0.0068091191798727
theta1,-0.0358592078558984,0.0779232395791129,-0.0372161496506572,-0.00584559634087518,0.0694456167367404,-0.00435669649983923,0.0300136115150232,0.032859453150818
theta2,0.117407891287433,0.0805139346558605,0.119441135003472,0.0865568212273078,0.0733387828063725,0.0854961904408445,-0.0308510700601247,-0.0339449445626275
xi1,-0.288300871530264,0.0592446902434629,-0.287219931440771,-0.277237658084328,0.0589994698793853,-0.276455445363937,0.0110632134459364,0.0107644860768337
xi2,0.00800515379952479,0.0920594379756631,0.00509451393923574,-0.00415836084085328,0.090307676434175,-0.00619363540393284,-0.0121635146403781,-0.0112881493431686
