param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
Lq_gpr_gk,2.59165659754789,-0.841213778169196,-0.0214479025203843,0.103869988911401
Lq_xi_gk,2.35265408984857,-0.0317010421066924,0.515318570298492,0.0109864178829988
Lq_gw_wstar,1.17862227813517,-0.11616692221312,-0.0120784179268192,-0.171129165172552
Lq_hppstar_wstar,1.30941107180121,0.244742576968904,-0.000276309481472054,0.0423022178364121
Lq_ghpp_wstar,1.65877613480367,-0.118484507819135,0.132629032437272,0.0605257051630019
Lq_prstar_wstar,1.41793657632789,0.128175017802042,-0.153845491672052,-0.0235277725710312
Lq_gpr_wstar,1.08408252062016,0.00898709353763668,0.0491524697982805,0.00839837929793542
Lq_xi_wstar,1.32664804972542,0.239846944528835,0.032108122886775,-0.0591863456837872
Lq_hppstar_gw,2.03882229436056,0.524169380489317,0.0513911126976232,0.0300826281218306
Lq_ghpp_gw,3.59310960098949,-1.6083361028431,-0.57768586190367,0.00518155812418742
Lq_prstar_gw,1.84088941963964,-0.0940010270851927,-0.486059265416986,-0.0494734175253276
Lq_gpr_gw,1.58419776425249,-0.353069695659866,0.06524721714973,0.224236451033807
Lq_xi_gw,1.26164785284948,-0.0700340832667116,0.0641396135302084,0.0389908880479534
Lq_ghpp_hppstar,1.61125218226543,-0.167173458594055,-0.0240914706439987,-0.00843554517664346
Lq_prstar_hppstar,1.3699862437435,0.102777285658792,-0.0126419388247142,-0.00589645368227353
Lq_gpr_hppstar,1.36852697266432,-0.0363350522118317,0.0749735248722777,0.0264418647052038
Lq_xi_hppstar,1.30607774133136,-0.155768507050883,0.00237916604561395,-0.020640681523941
Lq_prstar_ghpp,1.46624941192396,0.156728112263273,0.0983008336727785,-0.132945939494478
Lq_gpr_ghpp,2.04043620845596,-0.554344414527785,0.13453487389847,-0.0147464343743171
Lq_xi_ghpp,1.36490415516618,0.00790119238024869,-0.114711372462869,0.00733442947580184
Lq_gpr_prstar,1.17938788830325,-0.0772053974527265,-0.0392647623361429,0.0103678890267389
Lq_xi_prstar,2.02133589126915,0.220419651402107,0.0139229277631563,-0.317161030507463
Lq_xi_gpr,1.10745920079887,0.0947390363333985,0.00791479004691457,0.0465570213260418
Lr_pi_y,1.60329855522084,-0.169578293209894,-0.000129302150127817,0.2145361460805
Lr_wapop_y,1.31411589825286,0.0276082267564818,-0.0105615281699899,-0.0115784392478539
Lr_U_y,1.47698775886366,0.0229249124601015,0.0321591361575346,-0.0713503671603684
Lr_lpr_y,1.45524413632267,0.0271528722302656,0.0837593538780243,-0.0214550641250764
Lr_hpp_y,1.69041089822847,0.197992050465259,-0.0136217897314423,-0.0784762357786698
Lr_k_y,1.08713057746268,0.00318017095821601,0.0229205871700026,0.0154700464084899
Lr_pie_obs_y,1.54234151509692,0.0414496930695675,-0.0224457292067426,-0.0917119517640691
Lr_wapop_pi,1.11637675006995,-0.00985638201590322,-0.00464866591545379,0.0052628757272346
Lr_U_pi,1.19707496074297,0.00010171046262685,0.0100108008724404,0.0279816856951209
